svrhxyz,svrwxyz,phase rhlh
1.2345356092156262e-07,1.1824821077395843e-07,D
5.694285478278391e-08,3.7108586763654384e-07,D
2.0942328195408234e-07,5.884633612081716e-07,D
2.5586852684575845e-07,9.219738875941049e-07,D
5.205363314012887e-05,9.119231405866342e-06,D
4.3223400029871095e-05,2.1347870941531728e-05,D
4.495806305270943e-05,3.3482512697128766e-05,D
5.419780518450202e-06,1.6586540894008748e-05,D
2.5484915152834766e-06,8.72950142706261e-06,D
2.7908699144052707e-06,3.818417185379693e-06,P
4.146126842944102e-06,2.012503384657542e-06,P
2.139970385065112e-06,2.1231856191793015e-06,P
3.824415622065163e-06,2.1869238298386534e-06,P
2.825251235747487e-06,3.739275064288969e-06,P
2.4327984326970828e-06,1.4276730190819181e-05,P
1.6654397318130332e-06,9.735803136684317e-06,P
1.6787179085924691e-06,8.159992092350904e-06,P
2.397146419968497e-06,1.9593684581798356e-07,P
8.388466101966768e-06,1.9028837680823763e-05,P
2.5536122579374332e-05,4.4118556353223657e-05,P
2.8566011902727055e-05,0.00019042644097637233,P
3.077887624113789e-05,0.00011515756936138692,P
0.00061889449821279,0.001227233555514951,P
0.001187889683164849,0.0009309960661624425,P
0.020882760041207732,0.0007873875803066469,P
0.02631147059497156,0.02379593476218765,P
0.04889194384819122,0.029106298948822492,P
0.0029566329021998216,0.03163400972577032,S
0.0015914067345312876,0.0010481013913852266,S
0.0005590181808322509,0.00032019647523806756,S
0.03114844539704632,0.022594437700527506,S
0.035830560059824754,0.025231534849854482,S
0.03666237259506194,0.02538376064274483,S
7.053587776569832e-05,1.4056106281296337e-05,S
0.0013593126449823166,0.0012514969793604117,S
0.0012727927346815313,0.0008212071768115461,S
0.0015724791849984947,0.001051426145777474,S
6.022220044494415e-05,2.9948597473191634e-05,S
7.720764436109018e-05,8.951048503463926e-05,S
1.4793432803678219e-05,5.019764560274702e-06,S
0.0001744372356408672,1.466668917470173e-05,S
0.0006842572549794019,9.265175150132011e-06,S
0.0005779431248521007,3.4020823613271545e-06,S
0.0003472662233592014,9.737657327872528e-06,S
7.071027847030352e-05,9.786838828258362e-06,S
4.267582537763055e-05,1.822636844223606e-05,S
1.5398055238467264e-05,1.8885888472710882e-05,S
6.294926243747463e-06,2.0298135940491263e-05,S
3.6472034125927355e-06,1.2183811713700346e-05,S
6.945877008588641e-05,2.7111691042505044e-05,S
0.00014192170061384291,2.517084760871644e-05,S
0.0002505156135065664,5.964023197606523e-05,S
0.00034338643282298844,6.934596511643613e-05,S
0.0043793215784174114,0.0023437303775890182,R
0.006337209984581598,0.002485289218579223,R
0.005219223342963864,0.0026637468056313687,R
0.00020647748676219687,0.00016955042494730326,R
0.00024181241230216953,0.0001262050430963122,R
0.00019005451809409288,5.059736819367766e-05,D
0.00016920231151017228,2.1709365694644317e-05,D
0.00010181607544654555,2.0898500300963535e-05,D
0.0029899430047401303,0.0008436774950199739,D
0.0024003050372253896,0.0006533723946285542,D
0.002844212509539804,0.000882031893176326,D
5.098373731920007e-05,1.5231793318836928e-05,D
0.000982174284097301,1.3965472400609271e-05,D
0.0009970453030522133,2.0738758541840638e-05,D
0.0017463117073996254,4.487741172273579e-05,D
4.879067366356745e-05,4.3950515145148284e-05,D
0.0003614420664058615,2.601859959063587e-05,D
4.347638649392105e-05,2.154531314404987e-05,D
0.00042638206304719106,1.7732071849099653e-05,D
1.1622816146670525e-05,8.150537214494942e-06,D
7.71997244560116e-06,1.0401792106081382e-05,D
1.826198192682886e-06,6.6915561385712165e-06,D
1.4104953593866058e-06,9.495482592452585e-06,D
2.6620826102030564e-06,7.789379537250264e-06,D
1.377791001408139e-06,6.785795076990812e-06,D
9.741487738146663e-07,1.0839970206338167e-06,D
3.571451788682287e-07,4.1195205075008283e-07,D
4.6811811880307305e-06,3.8039176711431677e-07,D
7.035298722987645e-06,0.00024226472047826202,D
1.1141673962812497e-05,0.00021732811173776214,D
1.585989051314161e-05,0.00020268108088470553,D
5.877249507260881e-05,0.00021681491369442103,D
5.1002071856122524e-05,0.00025538968447711417,D
7.356478854304572e-05,0.00025390588709608774,D
4.8739246048881867e-05,0.00012182628709665654,D
5.6966414321726846e-05,0.00016956391166724665,D
2.2480372886111936e-05,0.00019198781204197264,D
1.1905187608574406e-06,2.620100540831285e-05,D
1.7563791224248833e-06,4.0881030894870664e-05,D
4.303005832728682e-06,1.7681878843520028e-05,D
3.9444644411281105e-06,0.00023301073125811197,D
2.6032584174362816e-06,0.0001792061180619233,D
7.224623573353358e-07,0.00012718403788352972,D
5.412010416018674e-07,0.00017869193384931138,D
7.802803695550299e-07,1.8950685001655984e-05,D
1.7686036995647515e-05,0.0001341391982042899,D
1.578124711041211e-05,0.00019687946188345424,D
1.264708083029359e-05,0.0001836299289069523,D
3.4819280719882543e-07,6.373031990871799e-06,D
1.2021015979096861e-06,0.00012350469105501302,D
2.17590509389885e-06,1.715784412516929e-06,D
4.9739208912021194e-06,1.5079013499081598e-06,D
4.8426820893954564e-05,2.2123585286183625e-06,D
3.8722424606358963e-05,3.963656438994356e-06,D
2.2850253237537846e-05,0.000656598085147314,D
5.4245997478893005e-06,0.00046447541859477386,D
1.8286686362878785e-05,0.00042915788989254284,D
3.0316556075117755e-05,0.00038133768111524633,D
9.144099488548389e-06,0.00010890855350044835,D
5.159305596148766e-05,1.652677521273847e-05,D
0.00010180139289006041,0.0001512031356510541,D
1.6034426821502125e-05,6.818845756655161e-06,D
1.0048206457232643e-05,3.765071163432311e-06,D
6.452205423898359e-06,1.6563872905749967e-06,D
1.6446963760076422e-06,1.4205303628575146e-06,D
6.876341833493019e-07,1.6640482632741855e-06,D
1.2749287689610281e-06,1.1822680003491646e-06,D
3.635549064684997e-06,7.255165236633861e-07,D
4.442932355131306e-06,1.8809769274423003e-07,D
3.256123374445878e-06,6.821342267644513e-07,D
4.757482422144979e-06,1.2658675773123695e-06,D
4.293047028810659e-06,1.3686672904552953e-06,D
3.2715639128915006e-06,1.5281123393425418e-06,D
5.869426109774043e-06,7.467470145001859e-06,D
4.491507825880183e-06,4.772845936243328e-06,D
6.643033126444086e-06,3.6958584335562024e-06,D
5.684319003630921e-06,8.375603194168092e-07,D
3.6955390491595612e-06,1.8058923616486073e-06,D
3.2502339135739918e-06,0.00034404892541170545,D
5.191033178621003e-06,0.00033788103415979636,D
2.9597919983747482e-05,2.101502659882996e-05,D
2.9893465243660505e-05,0.00040734004341648884,D
3.61132482524106e-05,0.0003951528281100365,D
1.85684082530427e-05,4.851896892305305e-06,P
1.5051150083401399e-05,1.9415182975032982e-06,P
1.1323657538811141e-05,1.0403105670724936e-05,P
1.840377880278457e-05,8.001506258280926e-06,P
1.2461249568661059e-05,1.317325231906306e-05,P
2.1387114510450957e-06,1.7000043931378565e-05,P
4.639792879470864e-06,1.2677165377202957e-05,P
2.350508782032535e-06,0.000653898590411262,P
3.0608651165746063e-06,0.000703812833422253,P
0.0013064936950537103,0.0008134579372073294,P
0.021769273720838495,3.7199525313191e-05,P
0.025659965314888535,0.02209185005325672,P
0.04196701044518572,0.02359634882223404,S
0.0011854515875188755,0.02366356046827777,S
0.0009000049797330233,0.00010078942864684033,S
0.0006683575919325277,0.00025285681909752454,S
0.0011412334537778323,0.000494012553642374,S
0.0017803157358132048,0.0010206229522705449,S
0.00295674216519296,0.0029510325375325,S
0.004182148560594391,0.002770996477384668,S
0.005007551390721593,0.0031718677964156553,S
0.0037247938909954065,0.0013263675188960689,R
0.002258130663173329,0.004474870837637721,R
0.004738817747370764,0.007911699145387011,R
0.003091079243560886,0.0026788427682126197,R
0.0021855332629458976,0.00030311781691569497,R
6.171371144902957e-05,0.0008916402660081145,R
0.0002908211822758533,0.001197693376272063,R
0.0015367716827277191,0.001637210803202835,R
0.00303139231961312,0.0018812603208179235,R
0.0036035736387754077,0.0016958709783737797,R
0.0024057430605328553,0.001671437419182554,R
0.002121682971287024,0.0020252140539664698,R
0.000995815505109525,0.000850930134657296,D
0.0012281917632725999,0.001228662448948334,D
0.00015206406813551132,0.00016973485629441718,D
2.272941986947283e-05,2.2337311710489336e-05,D
0.0004026169033559012,0.0004043026329516497,D
0.0003216790675522643,0.0003142398596575618,D
1.8005679002488222e-07,2.6185108479453075e-06,D
1.8135151674425445e-05,9.980909019268855e-06,D
8.225416384630972e-05,6.1156328227854284e-06,D
0.0006191531297840858,0.0006739188434129117,D
0.00034661714801848404,0.00012449374254149112,D
0.0019666163634288964,0.0014788948239911701,D
0.00073197892561707,0.0007407752893370712,D
0.00013638871475858084,1.6623375308876177e-05,D
2.593656368151996e-06,1.3208557506845863e-06,D
2.4044994250348144e-05,2.340094603897618e-05,D
0.0013120823315858911,0.0013091077770518854,D
0.00010079379750077317,8.103820877356851e-05,D
0.00014123392533072263,5.191199475529524e-05,D
0.0007700525941205909,0.0007721702321518171,D
0.00027796842889876445,0.0002786853051735976,D
0.0006354031847836133,0.0004478441310151512,D
0.0001785948363882638,0.0001768911630529883,D
0.00010159700981861792,0.00010000446604644189,D
5.2050234863382436e-05,5.086813633019698e-05,D
3.4201659865520736e-06,3.7389243178181685e-06,D
0.0017911248270985958,0.0010219507857463113,D
9.57326918524389e-06,9.84764596258861e-06,D
4.603111078221148e-06,4.734752887481568e-06,D
0.0013384385983534416,0.0007200470451518411,D
0.0010282664408919095,0.0006808638185517006,D
3.355870017669942e-06,3.455305927984108e-06,D
4.785258250769405e-06,4.8103629294701476e-06,D
4.923910628982128e-05,3.129664728372403e-05,D
0.0014352624148967204,0.0009200514087960857,D
5.222748079292843e-06,5.056644008062095e-06,D
3.4294730756452106e-06,2.2963434224598687e-06,D
0.00235607329491533,0.0016248775023683596,D
9.796614169170018e-05,9.735944608257744e-05,D
0.002026594008859672,0.0012842635720244106,D
4.55575067281613e-05,4.615503977275583e-05,D
2.3616858900981762e-06,2.4684591413832507e-06,D
2.707476481785625e-06,2.766550644708178e-06,D
0.004184127334765425,0.0016921580765132157,D
3.398052481123131e-05,3.4896919501809335e-05,D
1.0353519276607129e-05,1.0130282337449174e-05,D
0.0002402192802038592,3.170494641607956e-05,D
1.5891748210306894e-05,1.624107886236222e-05,D
0.003884857376782313,0.0015894583844167733,D
0.0026523519032744204,0.00130890039040247,D
0.00019286145149051022,0.00018884166572452903,D
0.0011352482049899928,0.00015536614665240958,D
7.278016218305247e-05,7.517929641359779e-05,D
0.0002023690164974937,0.00020474987801667713,D
0.00033852785211048507,0.00033151851527286484,D
2.7754155548890255e-06,2.9620347390768074e-06,D
0.0009107025901791105,0.0003147941858564299,D
7.979812254202531e-05,8.018296636163875e-05,D
0.00027844411095248877,0.00017069689380340918,D
8.525162450527265e-05,2.889660527033127e-05,D
0.0007833145974883513,0.000457139639296418,D
0.00010335697445660146,9.889868433574386e-05,D
0.00018720759965119087,0.00015114821990120777,D
0.00016821767436949307,0.00014157929891571867,D
5.336384588895489e-06,3.308810544432411e-06,D
5.49120070612171e-06,1.1966858656350676e-06,D
6.435142653921381e-06,2.0646719749480895e-07,D
5.25964645421246e-06,2.974351289586197e-06,D
0.0007627875436406429,0.0007320409450561562,D
0.0008422968778257701,0.0007637633095912656,D
1.4065350430578447e-05,6.451213241790363e-06,D
4.0566044032281284e-05,4.067597936452604e-05,D
2.4712639261708774e-05,2.458635293853863e-05,D
0.0005770031238152193,0.0005784071991741633,D
2.706701495412628e-05,2.7422100849877426e-05,D
8.217872209755456e-06,8.472509380854526e-06,D
0.0011474356740061756,0.000863000023955638,D
0.00010652212386266097,7.324017104387737e-05,D
0.0007204692962509214,0.0007215111088526868,D
0.0003089306235214012,0.00016723425359378984,D
3.0413871656761196e-05,1.4116200212783188e-05,D
0.0009998792978069008,0.0009948468396034562,D
0.000349424331528897,0.0003463687828627496,D
0.00016518880239358994,0.00016695776002627604,D
0.00015873452203894536,0.0001601438619281775,D
4.19799774850685e-05,4.2427197228919115e-05,D
4.780353336220611e-06,4.641520717012453e-06,D
2.1528986529635202e-05,2.1883404112951327e-05,D
1.5284191056879527e-05,1.584179393006726e-05,D
6.480373601764678e-06,6.845283990340483e-06,D
3.431053670475634e-05,3.41510178993869e-05,D
0.00011813414684510668,0.00011777583391375258,D
0.00026768595099633055,0.00026610728130030983,D
0.00035469469778976875,0.0003555573449276958,D
3.239636277160816e-05,3.2246588327302534e-05,D
0.00014085336620797015,0.00014044472018022124,D
0.00020270978182900746,0.000203346722896353,D
7.641251921328913e-05,7.685187349985776e-05,D
4.668216728021394e-05,4.67409592819826e-05,D
5.001611875871257e-06,5.053798407114745e-06,D
0.0004386831583713615,0.00042987338236438424,D
0.0001658055247415925,0.00016467248740901496,D
0.00018477118880623307,0.00018360705325446133,D
0.00029048549715628564,0.0002846134417752707,D
4.3359474951425834e-05,4.311444256134751e-05,D
0.0001157594641088895,0.00011569228620297923,D
8.415464121947546e-06,8.405444365394072e-06,D
1.6492336922702053e-06,1.647034335604351e-06,D
2.048092858124198e-05,2.0492525939926396e-05,D
2.3532584395638778e-05,2.3413337672972213e-05,D
0.00027013715279597384,0.00026938442630337537,D
0.000711171572296264,0.00044536537061000723,D
0.0006630837677470319,0.00043942837562452645,D
4.2689638938849865e-05,4.3029148978920025e-05,D
0.0001339905984066059,3.81477717957722e-05,D
0.00013618004827490048,5.1160014843123256e-05,D
0.00014691559121670654,0.00014251504586188112,D
4.901774224624931e-05,4.9263052108223775e-05,D
8.983210765737148e-05,8.974859731477045e-05,D
0.00021210442337551167,0.0002066155288498968,D
0.00018802106536854778,0.0001348731519790985,D
2.216638169527272e-05,2.2946631873844677e-05,D
2.6194251294875297e-05,2.5456220512574585e-05,D
0.0002839165721108375,0.0002130548466996334,D
1.8651071372723353e-05,1.8912528486743396e-05,D
0.00010026472714028802,0.00010081407044446138,D
6.193021668637877e-06,6.101446906917599e-06,D
0.00010499049808935478,0.00010518544077903067,D
7.353159917711654e-05,7.372823959753994e-05,D
7.266146774519105e-05,7.218834276396486e-05,D
9.135554840010305e-05,9.194487253572603e-05,D
7.708222078481284e-05,7.766991707179392e-05,D
4.416349115331778e-07,4.6101656974547336e-07,D
0.000510085845790921,0.0005089166518806221,D
0.00031395932366657433,0.00031344741743423514,D
0.00026327434972362286,0.0002630317521569975,D
0.00029769034295810563,0.0002975216836544951,D
2.6200135457808647e-06,2.557606728428481e-06,D
0.000116406889319412,0.00011724925560295425,D
0.00020701323353331913,0.00020797406850613727,D
2.966476535654214e-05,2.9339589309522613e-05,D
0.00012710221393339563,0.0001286559863810675,D
7.836196217489295e-05,2.7134412248636715e-05,D
3.9141712464758614e-05,3.972310716090328e-05,D
9.487663345835915e-05,9.476516274806526e-05,D
0.00017465053363690896,9.795712733482863e-05,D
1.0159889828351311e-05,1.0254686203687658e-05,D
4.709812107467657e-05,4.732110016700775e-05,D
1.1952501253518668e-06,1.1906234584603735e-06,D
8.583681685655283e-06,8.553533507769874e-06,D
4.151494649328316e-07,4.150987098147571e-07,D
0.00014509137865384962,8.29984523375098e-05,D
4.5221725395311085e-07,4.733628685679411e-07,D
0.00011953620555111458,0.0001201885862259933,D
0.00013368273061678014,7.134783430449175e-05,D
5.25411965516841e-06,5.2565114526223244e-06,D
0.00011655719042590042,0.00011668158949178247,D
0.000312658921209722,0.000129601609319876,D
0.0003648324747319327,0.00024374572309242745,D
0.00013972126927215645,0.00013985435520244089,D
0.00020494894455901278,7.09066542989457e-05,D
0.00027056351489390955,0.00016948721166363615,D
0.0002265968053111501,0.0002267544354724712,D
0.0001644069976084036,0.00016468814962340489,D
1.7227393759022163e-06,1.7221450893421803e-06,D
0.00024159160478131223,0.00024133878817734366,D
